id_prod,date,session_id,client_id,price,categ,sex,birth,age,age_range,age_range_mean,month,price_customer_purchase,price_range,number_purchase,number_purchase_month,basket_size
0_1238,2021-04-10 22:49:12.969558,s_18823,c_3454,14.66,0,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(13.9, 15.99]",3275,275,1
0_1145,2021-06-20 09:07:26.192206,s_51240,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(4.99, 7.41]",12855,946,1
1_257,2021-03-21 11:00:35.710164,s_9416,c_1609,22.99,1,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(20.99, 27.52]",12855,1083,3
1_381,2022-01-30 21:10:22.709080,s_157580,c_1609,15.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(13.9, 15.99]",12855,1011,2
0_821,2021-08-02 07:55:38.419597,s_70300,c_1609,12.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(11.73, 13.9]",12855,901,1
0_574,2021-08-01 09:54:05.327094,s_69898,c_6714,14.34,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(13.9, 15.99]",4473,290,5
1_257,2021-09-21 15:46:56.880624,s_93299,c_6714,22.99,1,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(20.99, 27.52]",4473,464,5
0_1377,2021-09-30 01:12:22.262449,s_97683,c_3454,14.99,0,m,1969,53,"(48.0, 63.0]",55,9,54466.37999999937,"(13.9, 15.99]",3275,300,1
0_1226,2021-09-07 16:27:46.407162,s_86400,c_6714,9.97,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(9.87, 11.73]",4473,464,3
0_1378,2022-01-24 16:40:37.635924,s_154600,c_1609,13.96,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(13.9, 15.99]",12855,1011,4
1_453,2021-05-06 04:59:31.992005,s_30571,c_1609,13.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(13.9, 15.99]",12855,1132,2
1_339,2021-03-01 06:53:05.073853,s_142,c_3454,22.99,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(20.99, 27.52]",3275,259,2
0_1370,2021-03-25 08:36:03.170552,s_11189,c_1609,11.3,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(9.87, 11.73]",12855,1083,3
0_1411,2021-11-12 17:19:20.345002,s_118611,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(7.41, 9.87]",12855,1057,1
0_1482,2021-12-10 06:23:28.680141,s_132169,c_6714,8.32,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(7.41, 9.87]",4473,400,8
0_1574,2022-02-18 06:19:17.114336,s_166958,c_1609,9.67,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(7.41, 9.87]",12855,1074,3
0_1388,2021-09-24 15:38:41.363540,s_94831,c_1609,17.15,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,1
1_10,2021-05-31 16:21:14.806797,s_42183,c_3454,78.83,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(27.52, 300.0]",3275,276,2
1_414,2022-01-22 01:05:28.545250,s_153315,c_3454,23.83,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(20.99, 27.52]",3275,336,3
0_1394,2021-05-29 17:54:47.522362,s_41285,c_1609,15.63,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(13.9, 15.99]",12855,1132,4
1_634,2021-06-01 16:31:16.334644,s_42651,c_3454,21.18,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(20.99, 27.52]",3275,241,2
0_1341,2021-05-23 05:25:20.158552,s_38296,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(9.87, 11.73]",12855,1132,2
0_1168,2021-11-17 03:15:26.217006,s_120788,c_6714,11.91,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(11.73, 13.9]",4473,410,4
1_717,2022-02-05 00:52:42.353373,s_160125,c_4958,9.99,1,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(9.87, 11.73]",2562,305,1
0_2104,2021-08-08 11:41:55.227682,s_72979,c_1609,7.98,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(7.41, 9.87]",12855,901,2
0_1438,2021-09-29 11:56:12.611419,s_97391,c_1609,9.31,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,4
1_348,2021-06-08 03:48:06.336299,s_45640,c_3454,16.15,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(15.99, 17.99]",3275,241,1
0_2072,2021-07-23 08:57:02.345040,s_66020,c_6714,4.62,0,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(0.619, 4.99]",4473,327,3
1_343,2021-06-09 02:45:25.273051,s_46071,c_4958,27.99,1,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
1_468,2021-09-24 06:41:22.834124,s_94639,c_1609,17.75,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,3
0_1529,2021-05-16 09:44:53.251235,s_35226,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,3
0_1047,2021-05-22 16:27:44.948355,s_38045,c_3454,6.99,0,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(4.99, 7.41]",3275,276,1
0_1984,2021-09-01 18:52:09.418866,s_83688,c_3454,5.7,0,m,1969,53,"(48.0, 63.0]",55,9,54466.37999999937,"(4.99, 7.41]",3275,300,1
0_1488,2021-08-20 23:02:41.734089,s_78499,c_3454,4.6,0,m,1969,53,"(48.0, 63.0]",55,8,54466.37999999937,"(0.619, 4.99]",3275,247,1
1_259,2021-11-16 22:02:59.283657,s_120686,c_3454,10.99,1,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(9.87, 11.73]",3275,291,2
1_535,2021-05-21 23:53:33.286662,s_37731,c_1609,13.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(13.9, 15.99]",12855,1132,1
1_153,2022-02-17 21:40:04.026466,s_166784,c_3454,22.99,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(20.99, 27.52]",3275,298,1
0_1393,2022-02-21 23:54:56.769015,s_168875,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(11.73, 13.9]",12855,1074,1
1_223,2021-12-30 07:21:35.849209,s_142240,c_3454,16.99,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(15.99, 17.99]",3275,373,1
0_1064,2022-02-02 22:53:42.279408,s_159074,c_1609,4.57,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,3
1_367,2021-05-12 20:54:30.306720,s_33651,c_1609,13.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(13.9, 15.99]",12855,1132,1
1_720,2021-12-30 04:20:12.892951,s_142179,c_1609,10.86,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(9.87, 11.73]",12855,1287,6
2_154,2021-04-20 17:55:30.396106,s_23297,c_4958,96.74,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,3
1_365,2021-05-26 17:03:43.062448,s_39873,c_3454,13.99,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(13.9, 15.99]",3275,276,1
1_271,2021-05-11 15:15:55.804966,s_33072,c_1609,16.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(15.99, 17.99]",12855,1132,3
0_1142,2022-01-10 04:41:58.087351,s_147610,c_6714,3.42,0,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(0.619, 4.99]",4473,380,5
0_1450,2021-11-23 03:32:03.196201,s_123676,c_1609,7.43,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(7.41, 9.87]",12855,1057,5
1_388,2021-07-14 06:42:25.490714,s_62061,c_1609,16.7,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(15.99, 17.99]",12855,829,2
0_2240,2021-06-20 18:06:12.936646,s_51391,c_3454,3.67,0,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(0.619, 4.99]",3275,241,2
0_1540,2021-03-31 06:15:07.698621,s_13869,c_1609,18.23,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(17.99, 20.99]",12855,1083,1
0_1220,2022-02-05 04:39:41.745594,s_160193,c_1609,12.98,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(11.73, 13.9]",12855,1074,5
0_1065,2021-11-08 20:36:52.825853,s_116751,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(13.9, 15.99]",12855,1057,2
0_1147,2021-03-02 03:34:05.357742,s_547,c_6714,6.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(4.99, 7.41]",4473,391,4
2_227,2021-04-19 20:39:40.145705,s_22897,c_4958,50.99,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,3
1_504,2022-02-09 01:28:54.432095,s_162205,c_6714,13.79,1,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(11.73, 13.9]",4473,348,3
2_189,2022-02-22 00:04:21.492109,s_168880,c_4958,142.99,2,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,1
0_1414,2021-12-05 19:18:43.980134,s_129915,c_1609,19.38,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(17.99, 20.99]",12855,1287,4
2_109,2021-08-17 23:02:43.577309,s_77167,c_4958,53.99,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,1
0_1322,2021-06-26 04:51:33.962158,s_53919,c_1609,4.33,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,4
0_998,2021-09-27 00:54:54.118594,s_96073,c_1609,9.41,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,4
0_1637,2021-12-09 09:39:59.107086,s_131710,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,4
0_2241,2021-05-20 18:26:57.113940,s_37188,c_1609,10.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(9.87, 11.73]",12855,1132,2
0_2235,2021-04-27 05:29:57.175339,s_26388,c_1609,13.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(13.9, 15.99]",12855,1091,4
1_720,2021-07-10 07:47:24.053388,s_60345,c_3454,10.86,1,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(9.87, 11.73]",3275,243,1
1_282,2022-01-23 07:02:01.170286,s_153912,c_6714,23.2,1,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(20.99, 27.52]",4473,380,3
0_991,2021-09-12 20:04:41.802014,s_88951,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(17.99, 20.99]",12855,1428,2
0_1598,2021-09-09 05:20:21.186555,s_87153,c_1609,10.98,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(9.87, 11.73]",12855,1428,2
1_617,2021-07-24 23:36:04.345796,s_66732,c_6714,14.99,1,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(13.9, 15.99]",4473,327,1
1_305,2021-12-26 21:59:47.460202,s_140514,c_3454,29.99,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(27.52, 300.0]",3275,373,2
1_417,2021-12-08 11:49:36.835111,s_131251,c_1609,20.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(17.99, 20.99]",12855,1287,2
1_453,2021-09-22 07:33:34.062317,s_93634,c_6714,13.99,1,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(13.9, 15.99]",4473,464,4
0_1445,2021-07-18 19:54:33.944364,s_64112,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(9.87, 11.73]",12855,829,3
0_1235,2021-12-08 02:33:26.716896,s_131054,c_1609,1.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,4
1_288,2021-05-14 15:06:10.023560,s_34428,c_4958,22.09,1,m,1999,23,"(17.925, 33.0]",25,5,144257.21000000183,"(20.99, 27.52]",2562,214,2
0_1091,2022-01-12 02:40:18.498177,s_148531,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(9.87, 11.73]",12855,1011,3
1_663,2021-07-02 08:12:47.058961,s_56779,c_3454,17.99,1,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(15.99, 17.99]",3275,243,2
1_248,2022-02-03 04:08:38.091149,s_159191,c_3454,10.75,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(9.87, 11.73]",3275,298,3
0_1490,2022-02-06 19:10:03.151532,s_161006,c_1609,10.4,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(9.87, 11.73]",12855,1074,1
2_135,2021-07-12 22:14:44.498095,s_61457,c_4958,68.99,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,2
0_1669,2021-05-24 07:12:41.245072,s_38737,c_6714,6.99,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(4.99, 7.41]",4473,391,4
0_1575,2021-06-01 15:41:31.855164,s_42631,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,2
1_555,2021-07-02 13:27:54.764848,s_56879,c_1609,32.99,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(27.52, 300.0]",12855,829,2
0_1627,2021-09-19 12:27:11.359537,s_92237,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,3
1_246,2021-04-09 12:32:42.216550,s_18155,c_6714,18.75,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(17.99, 20.99]",4473,401,6
1_7,2022-01-25 21:28:16.498391,s_155162,c_3454,48.99,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(27.52, 300.0]",3275,336,2
0_2007,2022-02-10 13:50:07.828970,s_162965,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(9.87, 11.73]",12855,1074,4
0_1357,2021-07-12 20:41:18.618940,s_61424,c_6714,15.99,0,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(13.9, 15.99]",4473,327,4
0_1575,2022-01-09 15:29:52.924866,s_147338,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,8
0_1157,2021-08-27 14:18:21.651510,s_81391,c_1609,18.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(17.99, 20.99]",12855,901,4
0_2148,2021-06-21 00:36:17.603972,s_51512,c_1609,7.32,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(4.99, 7.41]",12855,946,2
2_112,2021-03-31 06:31:46.905372,s_13873,c_4958,67.57,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,1
0_2031,2021-05-23 15:07:00.104860,s_38458,c_6714,22.99,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(20.99, 27.52]",4473,391,5
0_1360,2021-07-09 05:04:18.149157,s_59857,c_6714,4.33,0,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(0.619, 4.99]",4473,327,2
2_212,2021-06-16 05:59:17.967793,s_49340,c_4958,104.78,2,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
0_1070,2021-07-09 22:38:04.805051,s_60175,c_1609,4.38,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(0.619, 4.99]",12855,829,3
0_0,2021-08-11 09:43:52.656776,s_74260,c_1609,3.75,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(0.619, 4.99]",12855,901,1
0_1409,2022-02-07 20:20:31.320350,s_161571,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,3
0_1426,2021-05-19 15:56:56.918140,s_36690,c_1609,13.44,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(11.73, 13.9]",12855,1132,2
1_230,2022-01-03 05:08:08.083088,s_144196,c_3454,4.05,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(0.619, 4.99]",3275,336,2
0_1625,2021-11-10 12:18:30.360492,s_117517,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(4.99, 7.41]",12855,1057,4
2_165,2021-06-05 02:42:29.197160,s_44217,c_4958,71.99,2,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
1_392,2021-11-12 12:09:19.960374,s_118507,c_3454,18.11,1,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(17.99, 20.99]",3275,291,1
1_75,2022-01-14 00:38:16.423279,s_149463,c_3454,23.99,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(20.99, 27.52]",3275,336,1
0_1017,2021-12-16 06:46:33.862847,s_135120,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(7.41, 9.87]",12855,1287,2
0_1919,2021-04-02 17:35:56.069441,s_15041,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(4.99, 7.41]",12855,1091,4
0_1489,2022-02-28 10:16:34.227159,s_172142,c_3454,10.99,0,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(9.87, 11.73]",3275,298,1
1_398,2021-07-14 06:24:22.466749,s_62053,c_1609,10.17,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(9.87, 11.73]",12855,829,3
1_444,2021-11-10 23:55:25.136482,s_117748,c_6714,12.61,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(11.73, 13.9]",4473,410,6
1_702,2021-03-01 06:35:33.906582,s_142,c_3454,15.2,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(13.9, 15.99]",3275,259,2
1_519,2022-02-21 20:34:16.490833,s_168802,c_4958,51.99,1,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,2
0_1066,2021-03-23 19:04:03.671506,s_10479,c_1609,9.44,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(7.41, 9.87]",12855,1083,2
1_389,2021-07-12 11:13:50.534736,s_61253,c_3454,24.99,1,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(20.99, 27.52]",3275,243,1
0_1526,2021-06-30 18:22:38.769698,s_56055,c_1609,6.62,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(4.99, 7.41]",12855,946,3
1_388,2022-02-04 14:22:16.977705,s_159889,c_3454,16.7,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(15.99, 17.99]",3275,298,1
0_2256,2021-07-20 05:48:21.123002,s_64714,c_1609,7.2,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(4.99, 7.41]",12855,829,1
1_125,2022-01-21 19:52:16.854357,s_153217,c_1609,30.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(27.52, 300.0]",12855,1011,1
1_488,2022-02-20 11:24:04.977612,s_168099,c_1609,12.19,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(11.73, 13.9]",12855,1074,4
1_389,2021-11-25 00:07:44.133922,s_124611,c_3454,24.99,1,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(20.99, 27.52]",3275,291,1
0_1638,2021-12-20 14:23:46.982931,s_137270,c_1609,5.46,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(4.99, 7.41]",12855,1287,3
1_378,2021-11-01 18:36:30.083771,s_113310,c_6714,26.61,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(20.99, 27.52]",4473,410,3
2_12,2022-01-21 10:31:30.626432,s_153018,c_4958,57.91,2,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(27.52, 300.0]",2562,198,3
0_1003,2021-06-08 22:43:55.986643,s_45981,c_1609,14.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(13.9, 15.99]",12855,946,2
0_1421,2022-01-01 14:45:54.554094,s_143409,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(17.99, 20.99]",12855,1011,2
0_1360,2021-06-22 17:28:50.750789,s_52310,c_1609,4.33,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,3
0_1634,2021-05-25 07:04:14.191433,s_39210,c_1609,5.8,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,4
0_1207,2022-02-09 15:44:33.660482,s_162487,c_1609,16.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(15.99, 17.99]",12855,1074,5
0_1424,2022-02-14 01:30:50.480057,s_164787,c_1609,8.41,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(7.41, 9.87]",12855,1074,2
0_1449,2021-09-12 08:17:34.944928,s_88685,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,6
0_2011,2021-08-17 04:05:23.836689,s_76798,c_6714,16.99,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(15.99, 17.99]",4473,290,4
0_1291,2021-09-07 16:59:33.531806,s_86419,c_1609,16.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,3
1_466,2021-11-10 09:47:18.142526,s_117447,c_6714,15.81,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(13.9, 15.99]",4473,410,4
2_160,2021-04-27 11:23:42.833638,s_26480,c_4958,62.83,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,2
0_1386,2021-07-09 17:30:47.338917,s_60087,c_1609,13.16,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(11.73, 13.9]",12855,829,3
2_185,2021-03-08 01:39:03.755607,s_3255,c_4958,43.99,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,1
0_1351,2021-04-15 04:14:31.479789,s_20765,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(7.41, 9.87]",12855,1091,4
1_388,2021-06-09 15:16:58.161129,s_46311,c_3454,16.7,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(15.99, 17.99]",3275,241,2
0_1502,2021-09-19 12:41:51.241651,s_92237,c_1609,8.13,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,3
1_285,2021-12-14 20:29:19.635968,s_134405,c_3454,14.99,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(13.9, 15.99]",3275,373,1
0_1349,2021-04-18 17:40:21.081909,s_22398,c_3454,15.99,0,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(13.9, 15.99]",3275,275,1
0_1425,2022-01-20 00:59:19.951424,s_152353,c_1609,12.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(11.73, 13.9]",12855,1011,2
2_185,2021-03-24 03:05:40.805699,s_10641,c_4958,43.99,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,2
1_392,2021-03-02 09:44:35.080944,s_683,c_6714,18.11,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(17.99, 20.99]",4473,391,5
0_1380,2021-12-06 12:50:58.709718,s_130274,c_1609,7.45,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(7.41, 9.87]",12855,1287,5
1_374,2021-09-28 05:20:06.761910,s_96699,c_6714,10.71,1,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(9.87, 11.73]",4473,464,6
1_320,2021-03-10 18:41:06.106572,s_4513,c_4958,27.46,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(20.99, 27.52]",2562,219,1
0_1476,2021-03-17 03:13:05.225038,s_7404,c_6714,15.66,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(13.9, 15.99]",4473,391,4
0_1411,2022-01-20 02:10:30.138257,s_152378,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(7.41, 9.87]",12855,1011,3
0_1869,2022-01-03 08:27:51.288499,s_144272,c_3454,19.99,0,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(17.99, 20.99]",3275,336,4
1_370,2021-04-10 00:32:47.057113,s_18400,c_3454,13.11,1,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(11.73, 13.9]",3275,275,1
0_881,2021-11-15 04:47:43.272738,s_119844,c_1609,18.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(17.99, 20.99]",12855,1057,4
0_1801,2021-05-12 06:26:26.246946,s_33361,c_6714,3.99,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(0.619, 4.99]",4473,391,5
1_333,2022-02-07 17:45:03.003410,s_161502,c_1609,15.99,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(13.9, 15.99]",12855,1074,8
1_288,2021-06-09 00:07:19.354610,s_46018,c_3454,22.09,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(20.99, 27.52]",3275,241,1
0_2254,2022-01-24 16:48:09.205550,s_154600,c_1609,9.2,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(7.41, 9.87]",12855,1011,4
0_1499,2021-08-14 14:29:06.901457,s_75651,c_6714,11.99,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(11.73, 13.9]",4473,290,3
0_1169,2021-11-16 02:37:44.036721,s_120286,c_3454,9.99,0,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(9.87, 11.73]",3275,291,2
0_506,2021-05-21 20:03:04.010150,s_37666,c_3454,15.81,0,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(13.9, 15.99]",3275,276,1
1_498,2021-09-25 22:00:14.223636,s_95507,c_4958,23.37,1,m,1999,23,"(17.925, 33.0]",25,9,144257.21000000183,"(20.99, 27.52]",2562,143,1
0_1031,2021-06-21 19:12:40.533150,s_51858,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(4.99, 7.41]",12855,946,5
1_293,2021-05-08 15:41:54.390930,s_31700,c_4958,22.99,1,m,1999,23,"(17.925, 33.0]",25,5,144257.21000000183,"(20.99, 27.52]",2562,214,1
1_249,2021-04-22 04:15:17.692649,s_23977,c_6714,22.99,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(20.99, 27.52]",4473,401,7
